,Location ID,Place ID,Governorate,District,Location Name,Arabic Name,Latitude,Longitude,Families,Individuals,Anbar,Babylon,Baghdad,Basrah,Dahuk,Diyala,Erbil,Kerbala,Kirkuk,Missan,Muthanna,Najaf,Ninewa,Qadissiya,Salahal Din,Sulaymaniyah,Thi Qar,Wassit,Camp,Hostfamilies,Hotel Motel,Informalsettlements,Own Property,Other,Religiousbuilding,Rented pre Apr 2019,Rented Habitable,Rented Uninhabitable,Schoolbuilding,Unfinishedbuilding,Unknownsheltertype,Pre June14 Period of displacement,June July14 Period of displacement,August14 Period of displacement,Post September 14 Period of displacement,Post April15 Period of displacement,Post March 16 Period of displacement,Post 17 October 16 Period of displacement,July 17 Period of displacement,Jan19,date
31,1102048.0,8372.0,Dahuk,Dahuk,Shindukha,شندوخا,36.8462234223,42.9695201784,220.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,40.0,0.0,0.0,0.0,15.0,20.0,0.0,0.0,115.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
32,1102049.0,7921.0,Dahuk,Dahuk,Zawita,زاويتة,36.906067605,43.1465299967,300.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,0.0,0.0,0.0,40.0,25.0,0.0,0.0,110.0,50.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
33,1102051.0,8867.0,Dahuk,Dahuk,Zeri Land,زري لاند,36.8702833927,42.9586759913,220.0,1320.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
34,1102052.0,24186.0,Dahuk,Dahuk,Zirka,زركا,36.8711301218,42.9301074986,155.0,930.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,35.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,52.0,0.0,0.0,0.0,15.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
35,1102053.0,24187.0,Dahuk,Dahuk,Zozan,زوزان,36.8595380545,43.005781166,130.0,780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
36,1102055.0,24560.0,Dahuk,Dahuk,Dahuk- Balance MoP-August,,36.957,43.046,7658.0,45948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7658.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
37,1102056.0,24558.0,Dahuk,Dahuk,Dahuk- Balance MoP-July,,36.957,43.046,2425.0,14550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
38,1103006.0,8196.0,Dahuk,Sumel,Batel,باتيل,36.9610934335,42.6813437249,4467.0,26802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4467.0,0.0,0.0,0.0,0.0,0.0,500.0,161.0,0.0,878.0,0.0,0.0,578.0,0.0,0.0,0.0,350.0,2000.0,0.0,0.0,0.0,4467.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
39,1103008.0,22024.0,Dahuk,Sumel,Domiz,دوميز,36.788012,42.900624,650.0,3900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,148.0,77.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
40,1103016.0,8554.0,Dahuk,Sumel,Khanke,خانكي,36.76923,42.7757,11450.0,68700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11450.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,0.0,3000.0,0.0,500.0,1050.0,0.0,0.0,0.0,1700.0,3000.0,0.0,0.0,0.0,11450.0,0.0,0.0,0.0,0.0,0.0,0.0,"Sep 01, 2014"
