id,year,active_year,start_year,end_year,type_of_violence,conflict_new_id,conflict_name,dyad_new_id,dyad_name,side_a_new_id,gwnoa,side_a,side_b_new_id,gwnob,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,iso3,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,low,best,high
,#date+year,,#date+year+start,#date+year+end,,,,,,,,#group+name+first,,,#group+name+second,,#meta+source,,,#description,,,#loc+name,#adm1+name,#adm2+name,#geo+lat,#geo+lon,,,#country+name,,#country+code,#region+name,,,#date+start,#date+end,,,,,,#affected+killed,
136378,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,Al-Jazeera satellite TV on 20 June,,,,"US military, police",1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-06-20,2005-06-20,5,18,0,0,23,23,24
136379,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 20/6,,,,,1,Tall ‘Afar town,Nīnawá province,Qaḑā’ Tall ‘Afar,36.379134,42.448065,POINT (42.448065 36.379134),181885,Iraq,645,IRQ,Middle East,1,1,2005-06-20,2005-06-20,1,0,0,0,1,1,1
136380,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 23/6,,,,police,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-06-22,2005-06-22,0,0,0,18,18,18,18
130429,2005,1,2005,2005,3,505,Ansar al-Islam - Civilians,972,Ansar al-Islam - Civilians,233,,Ansar al-Islam,1,,Civilians,-1,AFP 23/6 (MIPT.org),,,,,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-06-23,2005-06-23,0,0,6,0,6,6,6
136179,2005,1,2005,2005,1,259,Iraq: Government,523,Government of Iraq - Ansar al-Islam,116,645.0,Government of Iraq,233,,Ansar al-Islam,-1,r 23/6,,,,,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-06-23,2005-06-23,3,1,14,0,18,18,18
136381,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 23/6,,,,website,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-06-23,2005-06-23,0,5,0,0,5,5,5
136382,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 25/6,,,,officials,1,Tall ‘Afar town,Nīnawá province,Qaḑā’ Tall ‘Afar,36.379134,42.448065,POINT (42.448065 36.379134),181885,Iraq,645,IRQ,Middle East,1,1,2005-06-25,2005-06-25,0,0,2,0,2,2,2
136384,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 25/6,,,,police,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2005-06-25,2005-06-25,4,1,0,0,5,5,5
132784,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,AP 26/6,,,,,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-06-26,2005-06-26,1,0,0,0,1,1,1
134096,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 26/6,,,,,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2005-06-26,2005-06-26,5,1,0,0,6,6,6
136383,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 26/6,,,,,1,Kīsīk Kūprī town,Nīnawá province,Qaḑā’ Tall ‘Afar,36.475278,42.666944,POINT (42.666944 36.475278),181886,Iraq,645,IRQ,Middle East,1,1,2005-06-26,2005-06-26,0,2,0,15,17,17,17
136385,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 26/6,,,,police,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2005-06-26,2005-06-26,10,1,2,0,13,13,13
134097,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,Al-Jazeera satellite TV on 28 June,,,,police,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-06-28,2005-06-28,4,0,1,0,5,5,5
136178,2005,1,2005,2005,1,259,Iraq: Government,523,Government of Iraq - Ansar al-Islam,116,645.0,Government of Iraq,233,,Ansar al-Islam,-1,Los Angeles times 30/6,,,,,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2005-06-29,2005-06-29,1,0,0,0,1,1,1
136386,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 30/6,,,,US military,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2005-06-29,2005-06-29,1,0,0,2,3,3,3
136387,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 29/6,,,,US military,1,Tall ‘Afar town,Nīnawá province,Qaḑā’ Tall ‘Afar,36.379134,42.448065,POINT (42.448065 36.379134),181885,Iraq,645,IRQ,Middle East,1,1,2005-06-29,2005-06-29,0,4,0,0,4,4,4
136390,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,"r 2/7, AP 2/7",,,,,1,Al Ḩillah town,Bābil province,Qaḑā’ al Ḩillah,32.463672,44.41963,POINT (44.419630 32.463672),176129,Iraq,645,IRQ,Middle East,1,1,2005-07-02,2005-07-02,6,1,0,0,7,7,7
136388,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 2/7,,,,police,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-07-02,2005-07-02,0,0,0,12,12,12,20
136389,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,"r 2/7, AP 2/7",,,,,1,Al Ḩillah town,Bābil province,Qaḑā’ al Ḩillah,32.463672,44.41963,POINT (44.419630 32.463672),176129,Iraq,645,IRQ,Middle East,1,1,2005-07-02,2005-07-02,0,1,0,0,1,1,1
136391,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 2/7,,,,,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2005-07-02,2005-07-02,1,0,0,0,1,1,1
136876,2005,1,2005,2005,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,-1,r 7/7,,,,website,6,Iraq,,,33.0,44.0,POINT (44.000000 33.000000),177569,Iraq,645,IRQ,Middle East,1,2,2005-07-02,2005-07-07,0,0,1,0,1,1,1
136886,2005,1,2005,2005,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,-1,Al-Sharqiyah TV on 10 July,,,,,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2005-07-10,2005-07-10,0,0,1,0,1,1,1
136885,2005,1,2005,2005,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,-1,r 6/7,,,,police,2,Al Ḩillah town,Bābil province,Qaḑā’ al Ḩillah,32.463672,44.41963,POINT (44.419630 32.463672),176129,Iraq,645,IRQ,Middle East,1,1,2005-07-06,2005-07-06,0,0,0,0,0,0,13
136392,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 4/7,,,,,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2005-07-04,2005-07-04,1,0,0,0,1,1,1
132785,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,AP 6/7 (MIPT),,,,,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-07-06,2005-07-06,0,0,0,1,1,1,1
136393,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 7/7,,,,hospital source,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2005-07-07,2005-07-07,0,0,0,3,3,3,3
136394,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 10/7,,,,police,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-07-10,2005-07-10,0,1,0,20,21,21,25
136398,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 10/7,,,,,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2005-07-10,2005-07-10,4,0,0,0,4,4,5
136822,2005,1,2005,2005,3,481,Government of Iraq - Civilians,948,Government of Iraq - Civilians,116,645.0,Government of Iraq,1,,Civilians,-1,Al-Sharqiyah TV on 13 July,,,,,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-07-10,2005-07-10,0,0,11,0,11,11,11
136400,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 11/7,,,,"US military, hospital source",1,Tall ‘Afar town,Nīnawá province,Qaḑā’ Tall ‘Afar,36.379134,42.448065,POINT (42.448065 36.379134),181885,Iraq,645,IRQ,Middle East,1,2,2005-07-10,2005-07-11,0,14,5,0,19,19,19
136399,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 11/7,,,,police,1,Khāliş town,Diyālá province,Qaḑā’ al Khāliş,33.808094,44.533435,POINT (44.533435 33.808094),178290,Iraq,645,IRQ,Middle East,1,1,2005-07-11,2005-07-11,7,1,0,0,8,8,13
140486,2005,1,2005,2005,3,481,Government of Iraq - Civilians,948,Government of Iraq - Civilians,116,645.0,Government of Iraq,1,,Civilians,-1,r 11/7,,,,,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-07-11,2005-07-11,0,0,9,0,9,9,9
136828,2005,1,2005,2005,3,481,Government of Iraq - Civilians,948,Government of Iraq - Civilians,116,645.0,Government of Iraq,1,,Civilians,-1,r 13/7,,,,,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,2,2,2005-07-11,2005-07-12,0,0,3,0,3,3,14
136826,2005,1,2005,2005,3,481,Government of Iraq - Civilians,948,Government of Iraq - Civilians,116,645.0,Government of Iraq,1,,Civilians,-1,r 13/7,,,,,1,Az Zaydān village,Baghdād province,Abū Ghurayb district,33.25,44.033333,POINT (44.033333 33.250000),177569,Iraq,645,IRQ,Middle East,1,1,2005-07-12,2005-07-12,0,0,12,0,12,12,12
134140,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 15/7,,,,police,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-07-15,2005-07-15,6,1,0,1,8,8,8
136401,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,"r 14/7, AP 14/7",,,,,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-07-14,2005-07-14,0,2,0,0,2,2,2
136395,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 15/7,,,,police,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-07-15,2005-07-15,2,0,0,9,11,11,11
136396,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 15/7,,,,police,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-07-15,2005-07-15,0,0,0,3,3,3,3
136397,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 15/7,,,,police,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-07-15,2005-07-15,0,0,0,2,2,2,2
136402,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,Al-Sharqiyah TV on 16 July,,,,police,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2005-07-16,2005-07-16,4,1,0,0,5,5,5
140530,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,Al-Sharqiyah TV on 28 July,,,,,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-07-28,2005-07-28,1,0,0,0,1,1,2
136365,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 18/7,,,,police,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-07-17,2005-07-17,0,0,0,5,5,5,5
136366,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 18/7,,,,police,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-07-17,2005-07-17,0,0,0,3,3,3,3
136403,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 18/7,,,,police,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-07-17,2005-07-17,0,0,0,1,1,1,1
136404,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 18/7,,,,police,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2005-07-18,2005-07-18,1,0,0,0,1,1,1
136405,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,Al-Sharqiyah TV on 22 July,,,,military spokesman,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2005-07-20,2005-07-20,7,0,0,0,7,7,7
139992,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 20/7,,,,,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-07-20,2005-07-20,0,1,0,5,6,6,6
136406,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 26/7,,,,,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2005-07-26,2005-07-26,0,0,2,0,2,2,2
136407,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,Al-Sharqiyah TV on 27 July,,,,hospital source,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2005-07-27,2005-07-27,2,0,0,0,2,2,16
136408,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,"r 29/7, AP 29/7",,,,police,1,Rabī‘ah town,Nīnawá province,Qaḑā’ Tall ‘Afar,36.80262,42.099519,POINT (42.099519 36.802620),182605,Iraq,645,IRQ,Middle East,1,1,2005-07-29,2005-07-29,0,1,0,39,40,40,52
136409,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 29/7,,,,police,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2005-07-29,2005-07-29,0,0,0,1,1,1,1
136180,2005,1,2005,2005,1,259,Iraq: Government,523,Government of Iraq - Ansar al-Islam,116,645.0,Government of Iraq,233,,Ansar al-Islam,-1,r 2/8,,,,US military,1,Haditha town,Al Anbār province,Qaḑā’ Ḩadīthah,34.134772,42.377236,POINT (42.377236 34.134772),179005,Iraq,645,IRQ,Middle East,1,1,2005-08-01,2005-08-01,6,0,0,0,6,6,6
140526,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 2/8,,,,US military,1,Hīt town,Al Anbār province,Hīt district,33.636636,42.827683,POINT (42.827683 33.636636),178286,Iraq,645,IRQ,Middle East,1,1,2005-08-01,2005-08-01,1,0,0,0,1,1,1
136181,2005,1,2005,2005,1,259,Iraq: Government,523,Government of Iraq - Ansar al-Islam,116,645.0,Government of Iraq,233,,Ansar al-Islam,-1,r 3/8,,,,US military,1,Haditha town,Al Anbār province,Qaḑā’ Ḩadīthah,34.134772,42.377236,POINT (42.377236 34.134772),179005,Iraq,645,IRQ,Middle East,1,1,2005-08-03,2005-08-03,14,0,1,0,15,15,15
136410,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 7/8,,,,US military,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2005-08-04,2005-08-04,1,0,0,0,1,1,1
136182,2005,1,2005,2005,1,259,Iraq: Government,523,Government of Iraq - Ansar al-Islam,116,645.0,Government of Iraq,233,,Ansar al-Islam,-1,r 5/8,,,,,1,Haditha town,Al Anbār province,Qaḑā’ Ḩadīthah,34.134772,42.377236,POINT (42.377236 34.134772),179005,Iraq,645,IRQ,Middle East,1,1,2005-08-05,2005-08-05,0,0,0,3,3,3,3
136411,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,"r 9/8, AP 9/8 (MIPT)",,,,interior ministry,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-08-09,2005-08-09,4,0,0,0,4,4,5
136412,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,"r 9/8, AP 9/8 (MIPT)",,,,interior ministry,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-08-09,2005-08-09,2,0,0,0,2,2,2
136413,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,"r 9/8, AP 9/8 (MIPT)",,,,interior ministry,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,1,1,2005-08-09,2005-08-09,2,0,0,0,2,2,2
136419,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 17/8,,,,US military,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2005-08-15,2005-08-15,1,0,0,0,1,1,1
136416,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,Al-Jazeera satellite TV on 11 August,,,,US military,1,Aḑ Ḑulū‘īyah town,Şalāḩ ad Dīn province,Qaḑā’ Balad,34.056214,44.218295,POINT (44.218295 34.056214),179009,Iraq,645,IRQ,Middle East,1,1,2005-08-11,2005-08-11,0,2,0,0,2,2,2
136414,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,TV Al-Manar on 12 August,,,,,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2005-08-12,2005-08-12,0,3,0,0,3,3,3
136417,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,Al-Sharqiyah TV on 12 August,,,,defence ministry,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2005-08-12,2005-08-12,0,0,0,0,0,0,3
136420,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,Al-Sharqiyah TV on 26 August,,,,"US military, police",1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2005-08-26,2005-08-26,0,1,0,0,1,1,1
136421,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 31/8,,,,US military,1,Tall ‘Afar town,Nīnawá province,Qaḑā’ Tall ‘Afar,36.379134,42.448065,POINT (42.448065 36.379134),181885,Iraq,645,IRQ,Middle East,1,1,2005-08-27,2005-08-27,1,0,0,0,1,1,1
136422,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,Al-Sharqiyah TV on 28 August,,,,police,1,Mosul town,Nīnawá province,Qaḑā’ al Mawşil,36.335,43.118889,POINT (43.118889 36.335000),181887,Iraq,645,IRQ,Middle East,1,1,2005-08-28,2005-08-28,0,1,2,0,3,3,3
136423,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 30/8,,,,"US military, hospital source",2,Al Qā’im town,Al Anbār province,Al Qā’im district,34.368367,41.162221,POINT (41.162221 34.368367),179003,Iraq,645,IRQ,Middle East,1,1,2005-08-30,2005-08-30,0,1,0,46,47,47,47
136424,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,Al-Sharqiyah TV on 30 August,,,,,1,Tall ‘Afar town,Nīnawá province,Qaḑā’ Tall ‘Afar,36.379134,42.448065,POINT (42.448065 36.379134),181885,Iraq,645,IRQ,Middle East,1,1,2005-08-30,2005-08-30,1,0,0,0,1,1,1
129466,2005,1,2005,2005,3,481,Government of Iraq - Civilians,948,Government of Iraq - Civilians,116,645.0,Government of Iraq,1,,Civilians,-1,"Al-Sharqiyah TV, Baghdad, in Arabic 1000 gmt 24 Dec 06",,,,,1,Karbalā’ town,Karbalā’ province,Qaḑā Karbalā’,32.597902,44.016482,POINT (44.016482 32.597902),176849,Iraq,645,IRQ,Middle East,2,4,2005-09-01,2005-09-30,0,0,14,0,14,14,14
136916,2005,1,2005,2005,3,506,IS - Civilians,973,IS - Civilians,234,,IS,1,,Civilians,-1,DPA 2/9 (MIPT),,,,,2,Sāmarrā’ town,Şalāḩ ad Dīn province,Qaḑā’ Sāmarrā’,34.196632,43.873899,POINT (43.873899 34.196632),179008,Iraq,645,IRQ,Middle East,1,1,2005-09-02,2005-09-02,0,0,0,0,0,0,3
129249,2005,1,2005,2005,3,481,Government of Iraq - Civilians,948,Government of Iraq - Civilians,116,645.0,Government of Iraq,1,,Civilians,-1,r 5/9,,,,Muslim Clerics Association,1,Baghdād city,Baghdād province,,33.340582,44.400876,POINT (44.400876 33.340582),177569,Iraq,645,IRQ,Middle East,2,2,2005-09-02,2005-09-04,0,0,0,0,0,0,5
136415,2005,1,2005,2005,1,259,Iraq: Government,524,Government of Iraq - IS,116,645.0,Government of Iraq,234,,IS,-1,r 5/9,,,,hospital source,1,Tall ‘Afar town,Nīnawá province,Qaḑā’ Tall ‘Afar,36.379134,42.448065,POINT (42.448065 36.379134),181885,Iraq,645,IRQ,Middle East,1,1,2005-09-04,2005-09-04,0,0,2,0,2,2,2
